attachment_id,title,source_export,source_url,source_page_count,source_pages_json
5033,WhatsApp Image 2026-02-23 at 14.43.50,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://na.org.za/pta/wp-content/uploads/sites/4/2026/02/WhatsApp-Image-2026-02-23-at-14.43.50.jpeg,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""5033"", ""title"": ""WhatsApp Image 2026-02-23 at 14.43.50"", ""url"": ""https://na.org.za/pta/event/padel-tournament/whatsapp-image-2026-02-23-at-14-43-50/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""5027"", ""title"": ""Padel tournament"", ""url"": ""https://na.org.za/pta/event/padel-tournament/"", ""post_type"": ""tribe_events"", ""relation"": ""text-reference""}]"
19,96081,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/96081.jpg,3,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""19"", ""title"": ""96081"", ""url"": ""https://na.org.za/96081/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""854"", ""title"": ""Home"", ""url"": ""https://na.org.za/blog/et_pb_layout/home/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""14"", ""title"": ""Home"", ""url"": ""https://na.org.za/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
20,29376,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/29376.jpg,3,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""20"", ""title"": ""29376"", ""url"": ""https://na.org.za/29376/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""854"", ""title"": ""Home"", ""url"": ""https://na.org.za/blog/et_pb_layout/home/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""14"", ""title"": ""Home"", ""url"": ""https://na.org.za/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
24,logo,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/logo.png,2,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""24"", ""title"": ""logo"", ""url"": ""https://na.org.za/logo/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""23"", ""title"": ""Theme Builder Layout"", ""url"": ""https://na.org.za/blog/et_footer_layout/theme-builder-layout/"", ""post_type"": ""et_footer_layout"", ""relation"": ""text-reference""}]"
28,na-site-logo,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/na-site-logo.webp,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""28"", ""title"": ""na-site-logo"", ""url"": ""https://na.org.za/na-site-logo/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
743,women-s-day-celebration-with-flower,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/women-s-day-celebration-with-flower.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""743"", ""title"": ""women-s-day-celebration-with-flower"", ""url"": ""https://na.org.za/women-s-day-celebration-with-flower/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
763,2151930384,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2151930384.jpg,3,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""763"", ""title"": ""2151930384"", ""url"": ""https://na.org.za/2151930384/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""856"", ""title"": ""Online Meetings"", ""url"": ""https://na.org.za/blog/et_pb_layout/online-meetings/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""760"", ""title"": ""Online Meetings"", ""url"": ""https://na.org.za/online-meetings/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
769,2151930388,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2151930388.jpg,3,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""769"", ""title"": ""2151930388"", ""url"": ""https://na.org.za/2151930388/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""855"", ""title"": ""In Person Meetings"", ""url"": ""https://na.org.za/blog/et_pb_layout/in-person-meetings/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""767"", ""title"": ""In-Person Meetings"", ""url"": ""https://na.org.za/in-person-meetings/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
774,helping-each-other,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/helping-each-other.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""774"", ""title"": ""helping-each-other"", ""url"": ""https://na.org.za/helping-each-other/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
787,2148398371,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2148398371.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""787"", ""title"": ""2148398371"", ""url"": ""https://na.org.za/2148398371/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
791,143021,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/143021.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""791"", ""title"": ""143021"", ""url"": ""https://na.org.za/143021/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
810,2147770870,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2147770870.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""810"", ""title"": ""2147770870"", ""url"": ""https://na.org.za/2147770870/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
820,2148938724,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2148938724.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""820"", ""title"": ""2148938724"", ""url"": ""https://na.org.za/2148938724/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
826,2148101442,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2148101442.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""826"", ""title"": ""2148101442"", ""url"": ""https://na.org.za/2148101442/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
829,2148101442,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2148101442-1.jpg,2,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""826"", ""title"": ""2148101442"", ""url"": ""https://na.org.za/2148101442/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""829"", ""title"": ""2148101442"", ""url"": ""https://na.org.za/2148101442-2/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
831,2148101442,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2148101442-2.jpg,2,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""826"", ""title"": ""2148101442"", ""url"": ""https://na.org.za/2148101442/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""831"", ""title"": ""2148101442"", ""url"": ""https://na.org.za/2148101442-3/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
833,19692,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/19692.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""833"", ""title"": ""19692"", ""url"": ""https://na.org.za/19692/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
851,favicon,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/favicon.png,2,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""851"", ""title"": ""favicon"", ""url"": ""https://na.org.za/favicon/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""852"", ""title"": ""cropped-favicon.png"", ""url"": ""https://na.org.za/favicon/cropped-favicon-png/"", ""post_type"": ""attachment"", ""relation"": ""post-parent""}]"
852,cropped-favicon.png,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/cropped-favicon.png,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""852"", ""title"": ""cropped-favicon.png"", ""url"": ""https://na.org.za/favicon/cropped-favicon-png/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
1454,woocommerce-placeholder,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/woocommerce-placeholder.webp,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""1454"", ""title"": ""woocommerce-placeholder"", ""url"": ""https://na.org.za/woocommerce-placeholder/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
127,2148938724-e1763294084270,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/2148938724-e1763294084270.jpg,2,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""127"", ""title"": ""2148938724-e1763294084270"", ""url"": ""https://na.org.za/wc/2148938724-e1763294084270/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""874"", ""title"": ""How to start an NA meeting"", ""url"": ""https://na.org.za/wc/how-to-start-an-na-meeting/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
128,2147770870-e1763292893626,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/2147770870-e1763292893626.jpg,3,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""128"", ""title"": ""2147770870-e1763292893626"", ""url"": ""https://na.org.za/wc/2147770870-e1763292893626/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4771"", ""title"": ""Literature"", ""url"": ""https://na.org.za/wc/et_pb_layout/literature/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""886"", ""title"": ""NA Literature"", ""url"": ""https://na.org.za/wc/na-literature/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
129,2148101442-1-e1763294562253,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/2148101442-1-e1763294562253.jpg,2,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""129"", ""title"": ""2148101442-1-e1763294562253"", ""url"": ""https://na.org.za/wc/2148101442-1-e1763294562253/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""880"", ""title"": ""Information About NA"", ""url"": ""https://na.org.za/wc/information-about-na/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
130,143021-e1763291423474,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/143021-e1763291423474.jpg,4,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""130"", ""title"": ""143021-e1763291423474"", ""url"": ""https://na.org.za/wc/143021-e1763291423474/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4775"", ""title"": ""Add/Change Meeting"", ""url"": ""https://na.org.za/wc/et_pb_layout/add-change-meeting/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""892"", ""title"": ""What Happens at an NA Meeting?"", ""url"": ""https://na.org.za/wc/what-happens-at-an-na-meeting/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4652"", ""title"": ""In-Person Meeting Update"", ""url"": ""https://na.org.za/wc/in-person-meeting-update/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
131,helping-each-other-scaled-1,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/helping-each-other-scaled-1.jpg,4,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""131"", ""title"": ""helping-each-other-scaled-1"", ""url"": ""https://na.org.za/wc/helping-each-other-scaled-1/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4773"", ""title"": ""Contact Us"", ""url"": ""https://na.org.za/wc/et_pb_layout/contact-us/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""868"", ""title"": ""Contact"", ""url"": ""https://na.org.za/wc/contact/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4673"", ""title"": ""Service"", ""url"": ""https://na.org.za/wc/service/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
132,19692-e1763294820786,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/19692-e1763294820786.jpg,4,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""132"", ""title"": ""19692-e1763294820786"", ""url"": ""https://na.org.za/wc/19692-e1763294820786/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""864"", ""title"": ""About NA"", ""url"": ""https://na.org.za/wc/about-na/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4836"", ""title"": ""For The Professionals"", ""url"": ""https://na.org.za/wc/professionals/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4856"", ""title"": ""Who Are Our Members"", ""url"": ""https://na.org.za/wc/who-are-our-members/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
133,2151930384,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/2151930384.jpg,3,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""133"", ""title"": ""2151930384"", ""url"": ""https://na.org.za/wc/2151930384/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""889"", ""title"": ""Online Meetings"", ""url"": ""https://na.org.za/wc/online-meetings/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4803"", ""title"": ""Welcome"", ""url"": ""https://na.org.za/wc/welcome/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
134,2151930388,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/2151930388.jpg,4,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""134"", ""title"": ""2151930388"", ""url"": ""https://na.org.za/wc/2151930388/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4769"", ""title"": ""Meetings"", ""url"": ""https://na.org.za/wc/et_pb_layout/meetings/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""877"", ""title"": ""In-Person Meetings"", ""url"": ""https://na.org.za/wc/in-person-meetings/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""883"", ""title"": ""Meetings"", ""url"": ""https://na.org.za/wc/meetings/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
135,96081,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/96081.jpg,1,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""135"", ""title"": ""96081"", ""url"": ""https://na.org.za/wc/96081/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
136,29376,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/29376.jpg,3,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""136"", ""title"": ""29376"", ""url"": ""https://na.org.za/wc/29376/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4768"", ""title"": ""Home"", ""url"": ""https://na.org.za/wc/et_pb_layout/home/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""871"", ""title"": ""Home"", ""url"": ""https://na.org.za/wc/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
895,Google-Forms-Logo,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/Google-Forms-Logo.png,5,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""895"", ""title"": ""Google-Forms-Logo"", ""url"": ""https://na.org.za/wc/google-forms-logo/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""1627"", ""title"": ""Specific Events: New Years Eve Party"", ""url"": ""https://na.org.za/wc/et_footer_layout/theme-builder-layout/"", ""post_type"": ""et_footer_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""5619"", ""title"": ""Subcom"", ""url"": ""https://na.org.za/wc/?page_id=5619"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4715"", ""title"": ""Calendar"", ""url"": ""https://na.org.za/wc/calendar/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""5457"", ""title"": ""Media Packs &amp; Announcements"", ""url"": ""https://na.org.za/wc/mediapacks-announcements/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
915,favicon,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/favicon.png,2,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""915"", ""title"": ""favicon"", ""url"": ""https://na.org.za/wc/favicon/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""916"", ""title"": ""cropped-favicon.png"", ""url"": ""https://na.org.za/wc/favicon/cropped-favicon-png/"", ""post_type"": ""attachment"", ""relation"": ""post-parent""}]"
916,cropped-favicon.png,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/cropped-favicon.png,1,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""916"", ""title"": ""cropped-favicon.png"", ""url"": ""https://na.org.za/wc/favicon/cropped-favicon-png/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
1628,logo,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/logo.png,1,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""1628"", ""title"": ""logo"", ""url"": ""https://na.org.za/wc/logo/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
1638,banner-wc-001,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/banner-wc-001.webp,1,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""1638"", ""title"": ""banner-wc-001"", ""url"": ""https://na.org.za/wc/banner-wc-001/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
4601,559,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/559.jpg,3,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4601"", ""title"": ""559"", ""url"": ""https://na.org.za/wc/559/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4778"", ""title"": ""Add Event"", ""url"": ""https://na.org.za/wc/et_pb_layout/add-event/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4598"", ""title"": ""Add an event"", ""url"": ""https://na.org.za/wc/add-an-event/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
4608,584,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/584.jpg,3,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4608"", ""title"": ""584"", ""url"": ""https://na.org.za/wc/584/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4777"", ""title"": ""Events"", ""url"": ""https://na.org.za/wc/et_pb_layout/events/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4606"", ""title"": ""Events"", ""url"": ""https://na.org.za/wc/wc-events/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
4619,woocommerce-placeholder,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/woocommerce-placeholder.webp,1,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4619"", ""title"": ""woocommerce-placeholder"", ""url"": ""https://na.org.za/wc/woocommerce-placeholder/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
4647,119749,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/119749.jpg,2,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4647"", ""title"": ""119749"", ""url"": ""https://na.org.za/wc/119749/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4644"", ""title"": ""Online Meeting Update"", ""url"": ""https://na.org.za/wc/online-meeting-update/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
