attachment_id,title,source_export,source_url,archive_path,unique_relative_path,local_path,source_page_count,source_pages_json,managed_storage_url,upload_status,source_linkage_status,sha256,basename_collision_count,identical_binary_count,archive_variant_count,derivative_variant_count,archive_variant_paths_json,canonical_archive_path_linked,canonical_selection_status,duplicate_or_variant_rationale,binary_duplicate_rationale,derivative_variant_rationale,unresolved_status
763,2151930384,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2151930384.jpg,uploads/2025/11/2151930384.jpg,narcoticsanonymoussouthafricaregion/2025/11/2151930384.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymoussouthafricaregion/2025/11/2151930384.jpg,3,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""763"", ""title"": ""2151930384"", ""url"": ""https://na.org.za/2151930384/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""856"", ""title"": ""Online Meetings"", ""url"": ""https://na.org.za/blog/et_pb_layout/online-meetings/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""760"", ""title"": ""Online Meetings"", ""url"": ""https://na.org.za/online-meetings/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/2151930384_fce7bc73.jpg,uploaded,linked,0ea188deadec4850d2b3e5662e89c6c1e976ae47b58e98bf44f24215d11c6d49,2,2,2,1,"[""uploads/2025/11/2151930384.jpg"", ""uploads/sites/2/2025/11/2151930384.jpg""]",yes,retained-canonical-source-attachment,Retained as a distinct canonical attachment because the same basename occurs in 2 source-relative records; the unique relative path prevents overwrite.,Identical binary occurs in multiple source-relative attachments; each source attachment remains separately traceable and is not overwritten.,1 additional linked archive-file variant(s) were recorded for this attachment; only the exact canonical attachment is in the controlled upload set.,none
769,2151930388,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2151930388.jpg,uploads/2025/11/2151930388.jpg,narcoticsanonymoussouthafricaregion/2025/11/2151930388.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymoussouthafricaregion/2025/11/2151930388.jpg,3,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""769"", ""title"": ""2151930388"", ""url"": ""https://na.org.za/2151930388/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""855"", ""title"": ""In Person Meetings"", ""url"": ""https://na.org.za/blog/et_pb_layout/in-person-meetings/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""767"", ""title"": ""In-Person Meetings"", ""url"": ""https://na.org.za/in-person-meetings/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/2151930388_3639c3db.jpg,uploaded,linked,03c0c8e5eadcaecb8ced3e62dc4a49c00e09257e139aee7e680071fe21ecd076,5,5,5,4,"[""uploads/2025/11/2151930388.jpg"", ""uploads/sites/2/2025/11/2151930388.jpg"", ""uploads/sites/3/2025/11/2151930388.jpg"", ""uploads/sites/4/2025/11/2151930388.jpg"", ""uploads/sites/5/2025/11/2151930388.jpg""]",yes,retained-canonical-source-attachment,Retained as a distinct canonical attachment because the same basename occurs in 5 source-relative records; the unique relative path prevents overwrite.,Identical binary occurs in multiple source-relative attachments; each source attachment remains separately traceable and is not overwritten.,4 additional linked archive-file variant(s) were recorded for this attachment; only the exact canonical attachment is in the controlled upload set.,none
774,helping-each-other,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/helping-each-other.jpg,uploads/2025/11/helping-each-other.jpg,narcoticsanonymoussouthafricaregion/2025/11/helping-each-other.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymoussouthafricaregion/2025/11/helping-each-other.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""774"", ""title"": ""helping-each-other"", ""url"": ""https://na.org.za/helping-each-other/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]",/manus-storage/helping-each-other_f394a792.jpg,uploaded,linked,aafab0be03d894dc888e0706cb08644941365c984f576212bf5d455424cf28c6,1,1,1,0,"[""uploads/2025/11/helping-each-other.jpg""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
787,2148398371,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2148398371.jpg,uploads/2025/11/2148398371.jpg,narcoticsanonymoussouthafricaregion/2025/11/2148398371.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymoussouthafricaregion/2025/11/2148398371.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""787"", ""title"": ""2148398371"", ""url"": ""https://na.org.za/2148398371/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]",/manus-storage/2148398371_39f09299.jpg,uploaded,linked,4bd7d13b8f24e54b08d762160b52963421b0259534013902538c74b26b2a17d9,1,1,1,0,"[""uploads/2025/11/2148398371.jpg""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
791,143021,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/143021.jpg,uploads/2025/11/143021.jpg,narcoticsanonymoussouthafricaregion/2025/11/143021.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymoussouthafricaregion/2025/11/143021.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""791"", ""title"": ""143021"", ""url"": ""https://na.org.za/143021/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]",/manus-storage/143021_2a669bb2.jpg,uploaded,linked,edddf085d1c9354ba75d3a8e2fb7d7d3f4eedb93d982794b6220dbc4f8415fed,1,1,1,0,"[""uploads/2025/11/143021.jpg""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
810,2147770870,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2147770870.jpg,uploads/2025/11/2147770870.jpg,narcoticsanonymoussouthafricaregion/2025/11/2147770870.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymoussouthafricaregion/2025/11/2147770870.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""810"", ""title"": ""2147770870"", ""url"": ""https://na.org.za/2147770870/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]",/manus-storage/2147770870_e014be3b.jpg,uploaded,linked,90bab073110150da5e93a121736b10c8bc47ffed34563e99e5c715afeb471805,1,1,1,0,"[""uploads/2025/11/2147770870.jpg""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
820,2148938724,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2148938724.jpg,uploads/2025/11/2148938724.jpg,narcoticsanonymoussouthafricaregion/2025/11/2148938724.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymoussouthafricaregion/2025/11/2148938724.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""820"", ""title"": ""2148938724"", ""url"": ""https://na.org.za/2148938724/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]",/manus-storage/2148938724_eddeef2f.jpg,uploaded,linked,d60cb58596bb7813784e603954ff3eb52cd4fadf4933da7e7a663e1f42c51098,1,1,1,0,"[""uploads/2025/11/2148938724.jpg""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
826,2148101442,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2148101442.jpg,uploads/2025/11/2148101442.jpg,narcoticsanonymoussouthafricaregion/2025/11/2148101442.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymoussouthafricaregion/2025/11/2148101442.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""826"", ""title"": ""2148101442"", ""url"": ""https://na.org.za/2148101442/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]",/manus-storage/2148101442_0a08705c.jpg,uploaded,linked,d5d85425f9e859a2e5790d9aefd7accec9896b66a9730a92f759543f8d8eeb58,1,3,1,0,"[""uploads/2025/11/2148101442.jpg""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,Identical binary occurs in multiple source-relative attachments; each source attachment remains separately traceable and is not overwritten.,No additional linked archive-file variants were recorded for this attachment.,none
829,2148101442,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2148101442-1.jpg,uploads/2025/11/2148101442-1.jpg,narcoticsanonymoussouthafricaregion/2025/11/2148101442-1.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymoussouthafricaregion/2025/11/2148101442-1.jpg,2,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""826"", ""title"": ""2148101442"", ""url"": ""https://na.org.za/2148101442/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""829"", ""title"": ""2148101442"", ""url"": ""https://na.org.za/2148101442-2/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]",/manus-storage/2148101442-1_31d37de4.jpg,uploaded,linked,d5d85425f9e859a2e5790d9aefd7accec9896b66a9730a92f759543f8d8eeb58,1,3,1,0,"[""uploads/2025/11/2148101442-1.jpg""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,Identical binary occurs in multiple source-relative attachments; each source attachment remains separately traceable and is not overwritten.,No additional linked archive-file variants were recorded for this attachment.,none
831,2148101442,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/2148101442-2.jpg,uploads/2025/11/2148101442-2.jpg,narcoticsanonymoussouthafricaregion/2025/11/2148101442-2.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymoussouthafricaregion/2025/11/2148101442-2.jpg,2,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""826"", ""title"": ""2148101442"", ""url"": ""https://na.org.za/2148101442/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""831"", ""title"": ""2148101442"", ""url"": ""https://na.org.za/2148101442-3/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]",/manus-storage/2148101442-2_48241d3d.jpg,uploaded,linked,d5d85425f9e859a2e5790d9aefd7accec9896b66a9730a92f759543f8d8eeb58,1,3,1,0,"[""uploads/2025/11/2148101442-2.jpg""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,Identical binary occurs in multiple source-relative attachments; each source attachment remains separately traceable and is not overwritten.,No additional linked archive-file variants were recorded for this attachment.,none
833,19692,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/19692.jpg,uploads/2025/11/19692.jpg,narcoticsanonymoussouthafricaregion/2025/11/19692.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymoussouthafricaregion/2025/11/19692.jpg,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""833"", ""title"": ""19692"", ""url"": ""https://na.org.za/19692/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]",/manus-storage/19692_917f25a6.jpg,uploaded,linked,15cab201ba8a2f32ed17805f8e3d5a3a1261dd5b5a82231bc8537aa4603e52da,2,2,2,1,"[""uploads/2025/11/19692.jpg"", ""uploads/sites/4/2025/11/19692.jpg""]",yes,retained-canonical-source-attachment,Retained as a distinct canonical attachment because the same basename occurs in 2 source-relative records; the unique relative path prevents overwrite.,Identical binary occurs in multiple source-relative attachments; each source attachment remains separately traceable and is not overwritten.,1 additional linked archive-file variant(s) were recorded for this attachment; only the exact canonical attachment is in the controlled upload set.,none
851,favicon,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/favicon.png,uploads/2025/11/favicon.png,narcoticsanonymoussouthafricaregion/2025/11/favicon.png,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymoussouthafricaregion/2025/11/favicon.png,2,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""851"", ""title"": ""favicon"", ""url"": ""https://na.org.za/favicon/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""852"", ""title"": ""cropped-favicon.png"", ""url"": ""https://na.org.za/favicon/cropped-favicon-png/"", ""post_type"": ""attachment"", ""relation"": ""post-parent""}]",/manus-storage/favicon_215510fd.png,uploaded,linked,f5d430889ce2151b288dcbb7d01eef450ccfe87172684a86f09037000e015741,5,5,5,4,"[""uploads/2025/11/favicon.png"", ""uploads/sites/2/2025/11/favicon.png"", ""uploads/sites/3/2025/11/favicon.png"", ""uploads/sites/4/2025/11/favicon.png"", ""uploads/sites/5/2025/11/favicon.png""]",yes,retained-canonical-source-attachment,Retained as a distinct canonical attachment because the same basename occurs in 5 source-relative records; the unique relative path prevents overwrite.,Identical binary occurs in multiple source-relative attachments; each source attachment remains separately traceable and is not overwritten.,4 additional linked archive-file variant(s) were recorded for this attachment; only the exact canonical attachment is in the controlled upload set.,none
852,cropped-favicon.png,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/cropped-favicon.png,uploads/2025/11/cropped-favicon.png,narcoticsanonymoussouthafricaregion/2025/11/cropped-favicon.png,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymoussouthafricaregion/2025/11/cropped-favicon.png,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""852"", ""title"": ""cropped-favicon.png"", ""url"": ""https://na.org.za/favicon/cropped-favicon-png/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]",/manus-storage/cropped-favicon_de399e06.png,uploaded,linked,df210711106a3cdffb6cb3fd6530bda5429bc43139e96acf6f3e73b178d438dd,5,5,5,4,"[""uploads/2025/11/cropped-favicon.png"", ""uploads/sites/2/2025/11/cropped-favicon.png"", ""uploads/sites/3/2025/11/cropped-favicon.png"", ""uploads/sites/4/2025/11/cropped-favicon.png"", ""uploads/sites/5/2025/11/cropped-favicon.png""]",yes,retained-canonical-source-attachment,Retained as a distinct canonical attachment because the same basename occurs in 5 source-relative records; the unique relative path prevents overwrite.,Identical binary occurs in multiple source-relative attachments; each source attachment remains separately traceable and is not overwritten.,4 additional linked archive-file variant(s) were recorded for this attachment; only the exact canonical attachment is in the controlled upload set.,none
1454,woocommerce-placeholder,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wp-content/uploads/2025/11/woocommerce-placeholder.webp,uploads/woocommerce-placeholder.webp,narcoticsanonymoussouthafricaregion/woocommerce-placeholder.webp,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymoussouthafricaregion/woocommerce-placeholder.webp,1,"[{""xml_export"": ""narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml"", ""source_id"": ""1454"", ""title"": ""woocommerce-placeholder"", ""url"": ""https://na.org.za/woocommerce-placeholder/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]",/manus-storage/woocommerce-placeholder_452ec6eb.webp,uploaded,linked,019e9beec61c9ee5b6009335c7846816452e1e3b420d2bb9e50327681dfade19,2,2,2,1,"[""uploads/sites/2/woocommerce-placeholder.webp"", ""uploads/woocommerce-placeholder.webp""]",yes,retained-canonical-source-attachment,Retained as a distinct canonical attachment because the same basename occurs in 2 source-relative records; the unique relative path prevents overwrite.,Identical binary occurs in multiple source-relative attachments; each source attachment remains separately traceable and is not overwritten.,1 additional linked archive-file variant(s) were recorded for this attachment; only the exact canonical attachment is in the controlled upload set.,none
127,2148938724-e1763294084270,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/2148938724-e1763294084270.jpg,uploads/2025/11/2148938724-e1763294084270.jpg,narcoticsanonymouswesterncape/2025/11/2148938724-e1763294084270.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/2025/11/2148938724-e1763294084270.jpg,2,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""127"", ""title"": ""2148938724-e1763294084270"", ""url"": ""https://na.org.za/wc/2148938724-e1763294084270/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""874"", ""title"": ""How to start an NA meeting"", ""url"": ""https://na.org.za/wc/how-to-start-an-na-meeting/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/2148938724-e1763294084270_232b93c2.jpg,uploaded,linked,485b7998d5aa2f9f66f5dd313ab85d7b7d9a3d2cbae583143943150c54a0a239,1,1,2,1,"[""uploads/2025/11/2148938724-e1763294084270.jpg"", ""uploads/sites/2/2025/11/2148938724-e1763294084270.jpg""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,1 additional linked archive-file variant(s) were recorded for this attachment; only the exact canonical attachment is in the controlled upload set.,none
128,2147770870-e1763292893626,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/2147770870-e1763292893626.jpg,uploads/2025/11/2147770870-e1763292893626.jpg,narcoticsanonymouswesterncape/2025/11/2147770870-e1763292893626.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/2025/11/2147770870-e1763292893626.jpg,3,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""128"", ""title"": ""2147770870-e1763292893626"", ""url"": ""https://na.org.za/wc/2147770870-e1763292893626/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4771"", ""title"": ""Literature"", ""url"": ""https://na.org.za/wc/et_pb_layout/literature/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""886"", ""title"": ""NA Literature"", ""url"": ""https://na.org.za/wc/na-literature/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/2147770870-e1763292893626_f23efbc6.jpg,uploaded,linked,c71a509defbafd7a832e856784fa9e21aef61eea6b6ce8b540428269f7c12fb9,4,4,5,4,"[""uploads/2025/11/2147770870-e1763292893626.jpg"", ""uploads/sites/2/2025/11/2147770870-e1763292893626.jpg"", ""uploads/sites/3/2025/11/2147770870-e1763292893626.jpg"", ""uploads/sites/4/2025/11/2147770870-e1763292893626.jpg"", ""uploads/sites/5/2025/11/2147770870-e1763292893626.jpg""]",yes,retained-canonical-source-attachment,Retained as a distinct canonical attachment because the same basename occurs in 4 source-relative records; the unique relative path prevents overwrite.,Identical binary occurs in multiple source-relative attachments; each source attachment remains separately traceable and is not overwritten.,4 additional linked archive-file variant(s) were recorded for this attachment; only the exact canonical attachment is in the controlled upload set.,none
129,2148101442-1-e1763294562253,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/2148101442-1-e1763294562253.jpg,uploads/2025/11/2148101442-1-e1763294562253.jpg,narcoticsanonymouswesterncape/2025/11/2148101442-1-e1763294562253.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/2025/11/2148101442-1-e1763294562253.jpg,2,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""129"", ""title"": ""2148101442-1-e1763294562253"", ""url"": ""https://na.org.za/wc/2148101442-1-e1763294562253/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""880"", ""title"": ""Information About NA"", ""url"": ""https://na.org.za/wc/information-about-na/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/2148101442-1-e1763294562253_1e45ec86.jpg,uploaded,linked,a8b1bcc07bb9b81e1e2a3253a73c8f9cabb7bbc0b93ad3ecf68b4f3cae388d26,1,1,2,1,"[""uploads/2025/11/2148101442-1-e1763294562253.jpg"", ""uploads/sites/2/2025/11/2148101442-1-e1763294562253.jpg""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,1 additional linked archive-file variant(s) were recorded for this attachment; only the exact canonical attachment is in the controlled upload set.,none
130,143021-e1763291423474,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/143021-e1763291423474.jpg,uploads/2025/11/143021-e1763291423474.jpg,narcoticsanonymouswesterncape/2025/11/143021-e1763291423474.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/2025/11/143021-e1763291423474.jpg,4,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""130"", ""title"": ""143021-e1763291423474"", ""url"": ""https://na.org.za/wc/143021-e1763291423474/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4775"", ""title"": ""Add/Change Meeting"", ""url"": ""https://na.org.za/wc/et_pb_layout/add-change-meeting/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""892"", ""title"": ""What Happens at an NA Meeting?"", ""url"": ""https://na.org.za/wc/what-happens-at-an-na-meeting/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4652"", ""title"": ""In-Person Meeting Update"", ""url"": ""https://na.org.za/wc/in-person-meeting-update/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/143021-e1763291423474_e3cf9412.jpg,uploaded,linked,4fd6ed2027a1377dbd710f4920dd886ba35b4ba8747c86a2f95682bb7a227253,4,4,5,4,"[""uploads/2025/11/143021-e1763291423474.jpg"", ""uploads/sites/2/2025/11/143021-e1763291423474.jpg"", ""uploads/sites/3/2025/11/143021-e1763291423474.jpg"", ""uploads/sites/4/2025/11/143021-e1763291423474.jpg"", ""uploads/sites/5/2025/11/143021-e1763291423474.jpg""]",yes,retained-canonical-source-attachment,Retained as a distinct canonical attachment because the same basename occurs in 4 source-relative records; the unique relative path prevents overwrite.,Identical binary occurs in multiple source-relative attachments; each source attachment remains separately traceable and is not overwritten.,4 additional linked archive-file variant(s) were recorded for this attachment; only the exact canonical attachment is in the controlled upload set.,none
131,helping-each-other-scaled-1,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/helping-each-other-scaled-1.jpg,uploads/sites/2/2025/11/helping-each-other-scaled-1.jpg,narcoticsanonymouswesterncape/sites/2/2025/11/helping-each-other-scaled-1.jpg,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/sites/2/2025/11/helping-each-other-scaled-1.jpg,4,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""131"", ""title"": ""helping-each-other-scaled-1"", ""url"": ""https://na.org.za/wc/helping-each-other-scaled-1/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4773"", ""title"": ""Contact Us"", ""url"": ""https://na.org.za/wc/et_pb_layout/contact-us/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""868"", ""title"": ""Contact"", ""url"": ""https://na.org.za/wc/contact/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4673"", ""title"": ""Service"", ""url"": ""https://na.org.za/wc/service/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/helping-each-other-scaled-1_4a71d4da.jpg,uploaded,linked,5698bda9900349a9e058bcd0c5ad0631f0e9d463020dda9c143ce400c5f970f7,4,4,4,3,"[""uploads/sites/2/2025/11/helping-each-other-scaled-1.jpg"", ""uploads/sites/3/2025/11/helping-each-other-scaled-1.jpg"", ""uploads/sites/4/2025/11/helping-each-other-scaled-1.jpg"", ""uploads/sites/5/2025/11/helping-each-other-scaled-1.jpg""]",yes,retained-canonical-source-attachment,Retained as a distinct canonical attachment because the same basename occurs in 4 source-relative records; the unique relative path prevents overwrite.,Identical binary occurs in multiple source-relative attachments; each source attachment remains separately traceable and is not overwritten.,3 additional linked archive-file variant(s) were recorded for this attachment; only the exact canonical attachment is in the controlled upload set.,none
